0,1,2,y
0.5700000000000001,0.8526315789473684,0.0,qsampled
0.0,0.0,0.8275862068965517,qsampled
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.0,0.0,0.8275862068965517,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.0,0.0,0.8275862068965517,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.0,0.0,0.8275862068965517,m2
0.0,0.0,0.8275862068965517,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.0,0.0,0.8275862068965517,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.0,0.0,0.8275862068965517,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.0,0.0,0.8275862068965517,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.5700000000000001,0.8526315789473684,0.0,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.81,0.9263157894736842,0.5862068965517242,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,m2
0.54,0.7368421052631579,0.27586206896551724,m2
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.0,0.0,0.8275862068965517,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.0,0.0,0.8275862068965517,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.0,0.0,0.8275862068965517,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.0,0.0,0.8275862068965517,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.0,0.0,0.8275862068965517,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.0,0.0,0.8275862068965517,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
0.54,0.7368421052631579,0.27586206896551724,runif
0.0,0.0,0.8275862068965517,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.81,0.9263157894736842,0.5862068965517242,runif
0.0,0.0,0.8275862068965517,runif
0.5700000000000001,0.8526315789473684,0.0,runif
0.0,0.0,0.8275862068965517,runif
0.04000000000000015,0.18947368421052635,0.34482758620689646,runif
