0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,y
0.0,0.0,0.07719609582963605,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.18382352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441856,0.0,0.19354838709677402,0.0,0.4377880184331797,0.0,0.0,0.0,0.28260869565217395,0.0,0.7,1.0,0.5506883604505632,1.0,0.7,0.0,0.30555555555555547,0.0,qsampled
0.5,0.0,0.0,0.6923076923076923,0.08333333333333337,0.0,0.25,0.8571428571428572,0.12,0.0,0.4411764705882353,0.9333333333333333,0.0,0.0,0.5689655172413792,0.6923076923076923,0.24242424242424232,0.0,0.16279069767441856,1.0,0.19354838709677402,0.0,0.7649769585253456,1.0,0.0,0.0,0.32608695652173914,0.6923076923076923,0.20000000000000007,1.0,0.7281752824375214,0.5,0.0,0.0,0.29861111111111105,0.888888888888889,qsampled
0.5,0.5384615384615384,0.015084294587400016,0.0,0.6666666666666667,0.0,0.0,0.5714285714285714,0.6399999999999999,0.0,0.4411764705882353,0.5333333333333333,0.0,0.03508771929824561,0.3275862068965517,0.0,0.9393939393939393,1.0,0.0,0.8571428571428571,0.7096774193548387,0.0,0.7649769585253456,0.5,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.38822321122903114,0.0,1.0,0.0,0.29861111111111105,0.5555555555555556,qsampled
0.0,0.7692307692307692,0.3899782135076253,0.0,0.08333333333333337,0.0,0.5833333333333334,0.0,0.92,0.0,0.5698529411764706,0.0,0.0,0.736842105263158,0.0,0.0,0.24242424242424232,1.0,0.7906976744186046,0.0,0.967741935483871,0.0,0.8894009216589862,0.0,0.0,0.23913043478260865,0.28260869565217395,0.0,0.20000000000000007,0.0,0.299212598425197,1.0,0.8,0.0,0.35416666666666663,0.0,qsampled
0.0,0.0,0.015084294587400016,0.0,0.0,0.0,0.25,0.5714285714285714,0.0,0.0,0.5698529411764706,0.0,0.0,0.0,0.3275862068965517,0.0,0.0,0.0,0.16279069767441856,0.8571428571428571,0.0,0.0,0.8894009216589862,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.7281752824375214,0.0,0.0,0.0,0.35416666666666663,0.0,qsampled
0.5,0.7692307692307692,0.0,0.6923076923076923,0.6111111111111112,0.0,0.25,0.5714285714285714,0.48,0.0,0.11397058823529416,0.5333333333333333,0.0,0.736842105263158,0.5689655172413792,0.6923076923076923,0.8484848484848485,1.0,0.16279069767441856,0.8571428571428571,0.6129032258064515,0.0,0.5529953917050692,0.5,0.0,0.23913043478260865,0.32608695652173914,0.6923076923076923,0.09999999999999998,0.0,0.5279794959419052,0.0,0.5,0.0,0.0,0.5555555555555556,qsampled
0.0,0.5384615384615384,0.6459627329192545,0.0,0.6111111111111112,0.0,0.8333333333333334,0.5714285714285714,0.6399999999999999,0.0,0.18382352941176472,0.0,0.0,0.03508771929824561,0.8103448275862069,0.0,0.8484848484848485,1.0,0.8372093023255814,0.8571428571428571,0.7096774193548387,0.0,0.4377880184331797,0.0,0.0,0.4347826086956521,0.5869565217391304,0.0,0.09999999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.30555555555555547,0.0,qsampled
0.0,1.0,0.3899782135076253,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.7777777777777778,0.1470588235294118,0.0,0.0,0.736842105263158,0.0,0.0,0.9393939393939393,0.0,0.16279069767441856,0.0,0.7096774193548387,0.7044025157232705,0.30414746543778803,0.0,0.0,0.23913043478260865,0.28260869565217395,0.0,0.0,1.0,0.4,1.0,1.0,0.6976744186046512,0.4375,0.0,qsampled
0.0,0.5384615384615384,0.07719609582963605,0.0,0.6111111111111112,0.0,0.8333333333333334,0.0,0.0,0.7777777777777778,0.5698529411764706,0.0,0.0,0.03508771929824561,0.0,0.0,0.8484848484848485,0.0,0.8372093023255814,0.0,0.0,0.7044025157232705,0.8894009216589862,0.0,0.0,0.4347826086956521,0.28260869565217395,0.0,0.09999999999999998,1.0,0.0,1.0,0.0,0.6976744186046512,0.35416666666666663,0.0,qsampled
0.0,0.0,0.07719609582963605,0.0,0.08333333333333337,0.0,0.0,0.0,0.12,0.0,0.5698529411764706,0.5333333333333333,0.0,0.0,0.0,0.0,0.24242424242424232,0.0,0.0,0.0,0.19354838709677402,0.0,0.8894009216589862,0.5,0.0,0.0,0.28260869565217395,0.0,0.20000000000000007,1.0,0.38822321122903114,1.0,0.7,0.0,0.35416666666666663,0.5555555555555556,qsampled
